File_path,File_name,Instrument,Start_time,End_time,Index,Instrument_encoded,Instrument_0,Instrument_1,Instrument_2,Instrument_3,Instrument_4
/content/drive/MyDrive/Drums/Open hat 33 (THE FATBACK BAND - Wicky Wacky).wav,Open hat 33 (THE FATBACK BAND - Wicky Wacky),Open Hat,0,0.27555555555555555,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/Snare 100 (THE FATBACK BAND - Let the Drums Speak).wav,Snare 100 (THE FATBACK BAND - Let the Drums Speak),Snare,0,0.25882086167800455,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/Open hat 34 (THE FATBACK BAND - Let the Drums Speak).wav,Open hat 34 (THE FATBACK BAND - Let the Drums Speak),Open Hat,0,0.271156462585034,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/Snare 101 (THE FATBACK BAND - Got to Learn How to Dance).wav,Snare 101 (THE FATBACK BAND - Got to Learn How to Dance),Snare,0,0.32136054421768706,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/Kick 71 (THE FATBACK BAND - Street Band).wav,Kick 71 (THE FATBACK BAND - Street Band),Kick,0,0.4931065759637188,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/Kick 72 (THE FATBACK BAND - Street Band).wav,Kick 72 (THE FATBACK BAND - Street Band),Kick,0,0.4324263038548753,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/Snare 102 (THE FATBACK BAND - Street Band).wav,Snare 102 (THE FATBACK BAND - Street Band),Snare,0,0.21179138321995464,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/Kick 73 (THE FATBACK BAND - Is This the Future_).wav,Kick 73 (THE FATBACK BAND - Is This the Future_),Kick,0,0.1271201814058957,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/Open hat 35 (THE FATBACK BAND - Is This the Future_).wav,Open hat 35 (THE FATBACK BAND - Is This the Future_),Open Hat,0,0.13746031746031745,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/Snare 103 (Alessandro Alessandroni - Capelli rossi).wav,Snare 103 (Alessandro Alessandroni - Capelli rossi),Snare,0,0.310249433106576,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/Snare 104 (Alessandro Alessandroni - Capelli rossi).wav,Snare 104 (Alessandro Alessandroni - Capelli rossi),Snare,0,0.23605442176870747,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/Open hat 36 (Alessandro Alessandroni - Capelli rossi).wav,Open hat 36 (Alessandro Alessandroni - Capelli rossi),Open Hat,0,0.99578231292517,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/open hat 37 (Alessandro Alessandroni - Capelli rossi).wav,open hat 37 (Alessandro Alessandroni - Capelli rossi),Open Hat,0,1.008299319727891,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/Snare 105 (Alessandro Alessandroni - Capelli rossi).wav,Snare 105 (Alessandro Alessandroni - Capelli rossi),Snare,0,0.2363265306122449,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0021.wav,openhat_0021,Open Hat,0,2.0,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0296.wav,kick_0296,Kick,0,0.5058956916099773,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0201.wav,closedhat_0201,Closed Hat,0,0.06671201814058957,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0249.wav,kick_0249,Kick,0,0.21605442176870748,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0042.wav,kick_0042,Kick,0,0.2563718820861678,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0301.wav,kick_0301,Kick,0,0.8512471655328798,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0173.wav,kick_0173,Kick,0,0.5529705215419501,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0072.wav,openhat_0072,Open Hat,0,0.30925170068027213,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0175.wav,closedhat_0175,Closed Hat,0,0.07646258503401361,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0095.wav,kick_0095,Kick,0,0.27755102040816326,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0147.wav,closedhat_0147,Closed Hat,0,0.30984126984126986,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0349.wav,kick_0349,Kick,0,0.723265306122449,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0252.wav,kick_0252,Kick,0,0.15219954648526077,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0161.wav,kick_0161,Kick,0,0.5864852607709751,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0091.wav,kick_0091,Kick,0,0.48820861678004535,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0101.wav,kick_0101,Kick,0,0.3546031746031746,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0201.wav,kick_0201,Kick,0,0.22276643990929706,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0408.wav,kick_0408,Kick,0,1.236780045351474,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0107.wav,closedhat_0107,Closed Hat,0,0.13333333333333333,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0014.wav,closedhat_0014,Closed Hat,0,0.18843537414965986,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0103.wav,openhat_0103,Open Hat,0,0.56,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0093.wav,kick_0093,Kick,0,0.8481179138321996,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0084.wav,openhat_0084,Open Hat,0,0.56,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0058.wav,kick_0058,Kick,0,0.449297052154195,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0354.wav,kick_0354,Kick,0,0.6826757369614512,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0211.wav,kick_0211,Kick,0,0.21696145124716554,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0131.wav,kick_0131,Kick,0,0.11764172335600907,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0305.wav,kick_0305,Kick,0,0.14857142857142858,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0055.wav,kick_0055,Kick,0,0.7,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0012.wav,kick_0012,Kick,0,0.4835374149659864,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0247.wav,kick_0247,Kick,0,0.21015873015873016,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0263.wav,kick_0263,Kick,0,0.15224489795918367,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0134.wav,closedhat_0134,Closed Hat,0,0.7928344671201814,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0105.wav,openhat_0105,Open Hat,0,0.423718820861678,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0392.wav,kick_0392,Kick,0,1.0319727891156463,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0088.wav,closedhat_0088,Closed Hat,0,0.20399092970521543,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0346.wav,kick_0346,Kick,0,0.7430385487528345,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0113.wav,kick_0113,Kick,0,0.90140589569161,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0083.wav,closedhat_0083,Closed Hat,0,0.2777777777777778,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0134.wav,kick_0134,Kick,0,0.3687981859410431,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0375.wav,kick_0375,Kick,0,1.3653514739229025,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0238.wav,kick_0238,Kick,0,0.40435374149659864,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0052.wav,openhat_0052,Open Hat,0,0.3060770975056689,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0044.wav,openhat_0044,Open Hat,0,0.5960544217687075,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0405.wav,kick_0405,Kick,0,1.7252154195011338,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0401.wav,kick_0401,Kick,0,1.2672108843537415,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0041.wav,closedhat_0041,Closed Hat,0,2.0,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0051.wav,openhat_0051,Open Hat,0,1.2836281179138322,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0055.wav,closedhat_0055,Closed Hat,0,0.3361904761904762,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0135.wav,closedhat_0135,Closed Hat,0,0.5122902494331065,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0294.wav,kick_0294,Kick,0,0.28997732426303857,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0255.wav,kick_0255,Kick,0,0.2938775510204082,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0178.wav,kick_0178,Kick,0,0.26598639455782314,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0091.wav,openhat_0091,Open Hat,0,1.208390022675737,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0205.wav,closedhat_0205,Closed Hat,0,0.16648526077097506,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0057.wav,closedhat_0057,Closed Hat,0,0.06462585034013606,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0100.wav,openhat_0100,Open Hat,0,1.174920634920635,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0209.wav,closedhat_0209,Closed Hat,0,0.12807256235827663,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0413.wav,kick_0413,Kick,0,0.2980498866213152,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0397.wav,kick_0397,Kick,0,0.35918367346938773,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0131.wav,closedhat_0131,Closed Hat,0,0.12698412698412698,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0360.wav,kick_0360,Kick,0,0.9276643990929705,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0105.wav,closedhat_0105,Closed Hat,0,0.04018140589569161,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0195.wav,kick_0195,Kick,0,0.4710657596371882,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0071.wav,openhat_0071,Open Hat,0,0.5564625850340136,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0049.wav,kick_0049,Kick,0,0.6352380952380953,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0136.wav,kick_0136,Kick,0,0.17600907029478458,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0214.wav,kick_0214,Kick,0,0.13206349206349208,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0111.wav,openhat_0111,Open Hat,0,2.0,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0009.wav,openhat_0009,Open Hat,0,0.3349206349206349,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0153.wav,closedhat_0153,Closed Hat,0,0.03396825396825397,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0303.wav,kick_0303,Kick,0,0.20802721088435375,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0324.wav,kick_0324,Kick,0,0.8539229024943311,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0235.wav,closedhat_0235,Closed Hat,0,1.8461678004535147,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0124.wav,kick_0124,Kick,0,1.0756462585034015,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0341.wav,kick_0341,Kick,0,0.25002267573696146,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0094.wav,kick_0094,Kick,0,0.3692063492063492,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0182.wav,kick_0182,Kick,0,0.3276643990929705,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0056.wav,openhat_0056,Open Hat,0,0.3543310657596372,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0019.wav,closedhat_0019,Closed Hat,0,0.18480725623582767,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0035.wav,openhat_0035,Open Hat,0,0.41070294784580497,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0189.wav,closedhat_0189,Closed Hat,0,0.1056689342403628,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0006.wav,closedhat_0006,Closed Hat,0,0.023537414965986395,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0231.wav,kick_0231,Kick,0,0.22054421768707483,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0004.wav,openhat_0004,Open Hat,0,0.3624036281179138,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0044.wav,kick_0044,Kick,0,0.3712018140589569,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0025.wav,kick_0025,Kick,0,0.3384126984126984,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0322.wav,kick_0322,Kick,0,0.12825396825396826,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0081.wav,kick_0081,Kick,0,1.3224489795918368,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0329.wav,kick_0329,Kick,0,0.8665759637188208,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0241.wav,kick_0241,Kick,0,0.5825850340136054,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0326.wav,kick_0326,Kick,0,0.4791836734693877,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0307.wav,kick_0307,Kick,0,0.49038548752834465,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0045.wav,openhat_0045,Open Hat,0,0.5243990929705216,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0381.wav,kick_0381,Kick,0,1.4258956916099774,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0208.wav,closedhat_0208,Closed Hat,0,0.11478458049886621,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0173.wav,closedhat_0173,Closed Hat,0,0.07664399092970521,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0080.wav,kick_0080,Kick,0,0.6671201814058957,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0162.wav,closedhat_0162,Closed Hat,0,4.071428571428571,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0286.wav,kick_0286,Kick,0,0.6294784580498867,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0207.wav,closedhat_0207,Closed Hat,0,0.1729705215419501,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0015.wav,openhat_0015,Open Hat,0,0.5067120181405895,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0003.wav,closedhat_0003,Closed Hat,0,1.9853061224489796,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0027.wav,openhat_0027,Open Hat,0,0.6,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0232.wav,closedhat_0232,Closed Hat,0,0.5,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0167.wav,kick_0167,Kick,0,0.2985034013605442,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0090.wav,openhat_0090,Open Hat,0,0.4565532879818594,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0216.wav,closedhat_0216,Closed Hat,0,0.04122448979591837,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0048.wav,closedhat_0048,Closed Hat,0,0.31006802721088433,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0073.wav,closedhat_0073,Closed Hat,0,0.21877551020408162,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0370.wav,kick_0370,Kick,0,0.7430385487528345,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0365.wav,kick_0365,Kick,0,0.7430385487528345,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0122.wav,kick_0122,Kick,0,1.2552834467120182,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0042.wav,closedhat_0042,Closed Hat,0,0.1598185941043084,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0225.wav,closedhat_0225,Closed Hat,0,0.06476190476190476,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0075.wav,kick_0075,Kick,0,0.4643083900226757,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0105.wav,kick_0105,Kick,0,0.6428571428571429,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0311.wav,kick_0311,Kick,0,0.6593650793650794,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0314.wav,kick_0314,Kick,0,0.8273922902494331,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0391.wav,kick_0391,Kick,0,1.7310204081632654,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0399.wav,kick_0399,Kick,0,0.3578231292517007,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0005.wav,kick_0005,Kick,0,0.39591836734693875,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0222.wav,kick_0222,Kick,0,0.33015873015873015,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0086.wav,closedhat_0086,Closed Hat,0,0.45981859410430836,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0191.wav,closedhat_0191,Closed Hat,0,0.121859410430839,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0213.wav,closedhat_0213,Closed Hat,0,0.044897959183673466,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0139.wav,kick_0139,Kick,0,0.2222222222222222,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0118.wav,closedhat_0118,Closed Hat,0,0.8794557823129252,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0027.wav,closedhat_0027,Closed Hat,0,0.30158730158730157,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0185.wav,closedhat_0185,Closed Hat,0,0.18780045351473923,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0402.wav,kick_0402,Kick,0,1.5230385487528344,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0198.wav,closedhat_0198,Closed Hat,0,1.8509750566893424,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0070.wav,openhat_0070,Open Hat,0,0.34140589569160995,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0080.wav,openhat_0080,Open Hat,0,4.071428571428571,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0261.wav,kick_0261,Kick,0,0.23954648526077096,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0298.wav,kick_0298,Kick,0,0.8466666666666667,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0109.wav,openhat_0109,Open Hat,0,1.0575963718820862,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0164.wav,kick_0164,Kick,0,0.38095238095238093,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0353.wav,kick_0353,Kick,0,0.7430385487528345,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0038.wav,closedhat_0038,Closed Hat,0,0.09696145124716553,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0033.wav,closedhat_0033,Closed Hat,0,0.430702947845805,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0264.wav,kick_0264,Kick,0,0.23759637188208615,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0081.wav,openhat_0081,Open Hat,0,0.9343310657596372,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0195.wav,closedhat_0195,Closed Hat,0,0.18666666666666668,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0024.wav,kick_0024,Kick,0,0.326031746031746,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0285.wav,kick_0285,Kick,0,0.15628117913832199,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0128.WAV,kick_0128,Kick,0,0.15056689342403629,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0014.wav,kick_0014,Kick,0,0.5157823129251701,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0074.wav,kick_0074,Kick,0,0.9350113378684807,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0032.wav,closedhat_0032,Closed Hat,0,0.13306122448979593,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0077.wav,closedhat_0077,Closed Hat,0,0.21877551020408162,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0082.wav,closedhat_0082,Closed Hat,0,0.22321995464852606,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0006.wav,openhat_0006,Open Hat,0,0.2721995464852608,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0084.wav,closedhat_0084,Closed Hat,0,0.14489795918367346,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0053.wav,openhat_0053,Open Hat,0,0.301859410430839,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0283.wav,kick_0283,Kick,0,0.7409070294784581,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0016.wav,closedhat_0016,Closed Hat,0,0.31768707482993197,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0045.wav,kick_0045,Kick,0,0.6170521541950114,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0053.wav,closedhat_0053,Closed Hat,0,0.7150113378684807,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0363.wav,kick_0363,Kick,0,0.7430385487528345,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0083.wav,openhat_0083,Open Hat,0,1.2986394557823129,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0220.wav,kick_0220,Kick,0,0.18058956916099772,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0177.wav,kick_0177,Kick,0,0.34285714285714286,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0112.wav,openhat_0112,Open Hat,0,0.8064399092970521,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0374.wav,kick_0374,Kick,0,0.7430385487528345,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0040.wav,openhat_0040,Open Hat,0,0.45981859410430836,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0008.wav,openhat_0008,Open Hat,0,0.5660770975056689,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0179.wav,closedhat_0179,Closed Hat,0,0.10607709750566893,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0030.wav,openhat_0030,Open Hat,0,4.071428571428571,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0076.wav,closedhat_0076,Closed Hat,0,0.13392290249433106,4,4,0.0,0.0,0.0,0.0,1.0
